39	15	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	16	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	13	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	17	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	14	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	15	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	21	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	17	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	18	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	16	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	16	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	12	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	15	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	15	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	17	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	17	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	15	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	16	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	16	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	20	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	16	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	13	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	18	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	17	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	18	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36	17	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	18	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	16	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	16	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	15	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	18	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	16	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	13	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	15	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	16	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	12	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	17	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	14	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	17	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	19	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	17	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	17	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	17	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	18	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	17	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	16	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	21	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	19	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35	20	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	16	-2	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36	14	-2	241	15	60	0	241	0	0	0	1	0	3	0	13	0	0	0	0	0	1	0
39	6	-2	215	13	54	0	215	0	0	0	1	0	3	0	10	0	0	0	1	0	3	0
22	9	-2	227	14	57	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
28	13	-2	227	14	57	0	227	0	0	0	0	0	0	0	0	0	0	0	1	0	4	1
32	16	-2	240	15	60	0	240	0	0	0	1	0	4	0	16	0	0	0	1	0	5	0
25	21	-2	240	15	60	0	240	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
22	26	-2	201	12	50	0	201	0	0	0	1	0	6	0	24	0	1	1	3	1	13	0
40	12	-2	225	14	56	0	225	0	0	0	1	0	3	0	11	0	0	0	1	0	7	1
25	11	-2	220	14	55	1	220	1	1	1	3	1	11	0	44	0	0	0	1	0	6	1
30	16	-2	221	14	55	1	221	0	0	0	2	0	7	0	28	0	0	0	2	0	9	1
28	18	-2	201	13	50	0	201	0	0	0	2	0	6	0	25	0	0	0	0	0	2	1
36	19	-2	238	15	59	1	238	0	0	0	2	0	8	0	33	0	0	0	1	0	4	0
25	23	-2	238	15	60	0	238	0	0	0	1	0	6	0	25	0	0	0	0	0	2	0
32	20	-2	237	15	59	0	237	0	0	0	1	0	4	0	18	0	0	0	1	0	6	0
27	25	-2	191	12	48	0	191	0	0	0	1	0	3	0	11	0	0	0	0	0	0	0
40	17	-2	228	14	57	0	228	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0
36	19	-2	241	15	60	0	241	0	0	0	1	0	3	0	10	0	0	0	0	0	0	0
34	15	-2	240	15	60	0	240	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0
28	24	-2	241	15	60	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	18	-2	228	14	57	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	16	-2	227	14	57	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	14	-2	227	14	57	0	227	0	0	0	0	0	1	0	5	0	0	0	1	0	4	1
26	0	-2	241	15	60	0	241	0	0	0	2	0	7	0	27	0	0	0	0	0	1	0
22	21	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	15	7	248	15	62	2	248	2	1	1	4	1	17	0	70	0	0	0	1	0	3	0
24	14	7	229	14	57	0	229	1	0	0	1	0	4	0	17	0	1	1	3	0	12	0
25	16	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	12	7	227	14	57	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	17	7	239	15	60	0	239	0	0	0	1	0	5	0	21	0	0	0	1	0	2	0
28	27	7	227	14	57	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	17	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	28	7	225	14	56	0	225	1	0	0	1	0	5	0	22	0	0	0	2	0	9	0
26	15	7	228	14	57	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
24	22	7	228	14	57	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	11	7	215	13	54	0	215	0	0	0	1	0	3	0	11	0	0	0	0	0	1	0
22	26	7	225	14	56	0	225	0	0	0	0	0	2	0	8	0	0	0	1	0	4	0
26	22	7	227	14	57	0	227	0	0	0	0	0	1	0	3	0	0	0	0	0	1	0
26	2	7	215	13	54	0	215	0	0	0	1	0	3	0	11	0	0	0	0	0	1	0
22	28	7	227	14	57	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	21	7	189	12	47	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	10	7	227	14	57	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33	18	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	22	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34	21	7	227	14	57	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	15	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	20	7	238	15	59	0	238	0	0	0	0	0	2	0	8	0	0	0	1	0	6	0
36	14	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35	19	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34	21	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36	18	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	16	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	13	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	17	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	14	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	18	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	19	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	24	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	13	7	227	14	57	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33	15	7	240	15	60	0	240	0	0	0	1	0	3	0	13	0	0	0	1	0	3	0
27	25	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	16	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35	11	7	227	14	57	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33	19	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	14	7	215	13	54	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	14	7	228	14	57	0	228	0	0	0	1	0	3	0	10	0	0	0	0	0	0	0
32	18	7	241	15	60	0	241	0	0	0	1	0	3	0	10	0	0	0	0	0	0	0
36	12	7	242	15	60	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	18	7	227	14	57	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
33	17	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	8	7	228	14	57	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	15	7	240	15	60	0	240	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
39	7	7	231	14	58	1	231	1	1	1	3	0	12	0	47	0	0	0	1	0	6	0
32	19	7	227	14	57	0	227	0	0	0	2	0	8	0	32	0	0	0	0	0	0	0
32	24	7	215	13	54	0	215	0	0	0	1	0	3	0	11	0	0	0	0	0	1	0
32	13	7	236	15	59	0	236	0	0	0	1	0	2	0	9	0	0	0	0	0	0	0
24	17	7	239	15	60	0	239	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0
19	18	7	227	14	57	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	17	7	245	15	61	1	245	0	0	0	0	0	1	0	3	0	0	0	0	0	1	1
29	18	7	223	14	56	1	223	0	0	0	2	0	9	0	36	0	0	0	2	0	9	1
31	20	7	239	15	60	1	239	0	0	0	1	0	5	0	22	0	0	0	1	0	5	0
26	14	7	238	15	59	0	238	0	0	0	1	0	3	0	13	0	0	0	0	0	0	0
23	20	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
32	14	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	17	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	19	7	225	14	56	0	225	0	0	0	0	0	2	1	10	0	0	0	1	1	6	1
24	8	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	25	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
34	16	7	227	14	57	0	227	0	0	0	1	0	3	0	10	0	0	0	1	0	3	0
35	9	7	224	14	56	0	224	0	0	0	1	0	5	0	20	0	0	0	2	1	10	1
33	18	7	226	14	56	1	226	0	0	0	1	0	5	0	22	0	0	0	1	0	4	1
36	12	7	227	14	57	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	29	7	228	14	57	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	14	7	241	15	60	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34	20	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34	17	7	215	13	54	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	17	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	18	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34	11	7	228	14	57	0	228	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0
24	25	7	227	14	57	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	14	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	18	7	240	15	60	0	240	0	0	0	1	0	3	0	13	0	0	0	0	0	0	0
40	17	7	227	14	57	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	17	7	227	14	57	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	18	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	15	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	16	7	227	14	57	0	227	0	0	0	0	0	1	0	4	0	0	0	1	0	3	0
40	15	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	18	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	17	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	17	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	18	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	17	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	16	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	15	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	15	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	19	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	16	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	15	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	16	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	15	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	17	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	16	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	13	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	14	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	16	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	17	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	14	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	15	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	14	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	17	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	17	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	16	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	16	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	15	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	17	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	16	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	15	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	16	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	16	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	14	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	15	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	14	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	16	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	15	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	19	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	16	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	18	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	16	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	17	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	18	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	15	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	15	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	16	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	17	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	17	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	17	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	16	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	16	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	15	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	18	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	18	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	15	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	17	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	17	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	15	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	15	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	15	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	16	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	17	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	14	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	15	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	17	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	14	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	21	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	15	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	20	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33	19	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	16	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33	23	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35	16	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	5	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	15	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	25	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	22	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	17	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	25	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	25	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36	3	7	241	15	60	0	241	0	0	0	1	0	3	0	13	0	0	0	1	0	3	0
33	13	7	227	14	57	0	227	0	0	0	0	0	1	0	3	0	0	0	0	0	1	0
27	22	7	242	15	60	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	11	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	10	7	229	14	57	0	229	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0
33	11	7	202	13	51	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	25	7	240	15	60	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	14	7	240	15	60	0	240	0	0	0	1	0	4	0	15	0	0	0	1	0	3	0
27	18	7	239	15	60	0	239	0	0	0	1	0	3	0	13	0	0	0	1	0	2	0
32	10	7	241	15	60	0	241	0	0	0	1	0	3	0	13	0	0	0	0	0	1	0
23	11	7	228	14	57	0	228	0	0	0	1	0	3	0	11	0	0	0	1	0	4	0
16	16	7	228	14	57	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	16	7	237	15	59	1	237	0	0	0	0	0	0	0	1	0	0	0	1	0	3	0
21	24	7	227	14	57	0	227	0	0	0	0	0	1	0	4	0	0	0	0	0	1	0
26	11	7	237	15	59	1	237	1	0	0	0	0	1	0	5	0	0	0	2	0	7	0
23	8	7	211	13	53	1	211	0	0	0	1	0	5	0	21	0	0	0	2	0	7	1
21	16	7	235	14	59	1	235	1	1	1	3	0	11	0	44	0	1	1	3	1	11	1
28	17	7	224	14	56	2	224	1	1	1	5	1	19	0	78	0	0	0	1	0	6	1
25	14	7	236	15	59	0	236	1	0	0	1	0	4	0	15	0	0	0	2	0	7	1
32	9	7	238	15	60	1	238	0	0	0	0	0	2	1	11	1	1	1	4	0	15	1
26	30	7	212	13	53	1	212	0	0	0	3	1	11	1	44	1	1	1	7	2	32	3
29	11	7	215	13	53	1	215	1	1	1	5	0	20	1	81	1	1	1	6	1	25	2
26	3	7	232	14	58	1	232	1	1	1	4	0	14	0	59	1	1	1	7	2	28	1
32	13	7	230	14	57	1	230	1	1	1	3	0	11	1	46	1	2	2	10	1	41	2
32	30	7	226	14	56	0	226	0	0	0	1	0	4	0	18	0	0	0	1	0	6	1
34	18	7	202	13	50	0	202	0	0	0	1	0	4	0	16	0	0	0	1	0	2	0
32	10	7	241	15	60	1	241	1	1	1	3	0	12	0	47	0	0	0	1	0	4	0
40	13	7	228	14	57	0	228	0	0	0	1	0	6	0	24	0	0	0	1	0	6	0
31	17	7	226	14	57	0	226	0	0	0	1	1	6	0	24	0	0	0	1	0	4	1
37	19	7	223	14	56	0	223	0	0	0	1	0	4	0	18	0	0	0	2	1	8	0
